brandId,brandName,name,bio,price,currency,category,imageUrl,productUrl,isFeatured
,MISS FM,Demi,"If you love patterns and pattern blocking, this is the dress for you. As a signature feature of our dresses, this dress gives a slimming effect at the waistline with its quirky yet classy details. This dress does not come with a scarf.",30,USD,dresses,https://www.missfm.co/cdn/shop/products/DSC03550_25262c1e-4c13-414e-9e46-4590ddbd5d67_1024x1024.jpg,https://www.missfm.co/collections/60-off/products/demi-us-canada-store,1
,MISS FM,Aya Knit Dress,"Aya — the essence of modest sophistication for the graceful woman. This elegant dress features a simple A line cut with an asymmetrical neckline, delicate ruffles on the hem, and thumb holes to keep sleeves in place, balancing style and modesty for today’s fashion-forward woman.",32,USD,dresses,https://www.missfm.co/cdn/shop/files/FullSizeRender_1024x1024.jpg,https://www.missfm.co/collections/60-off/products/aya-1-0,1
,MISS FM,Jasmine in Black,"An eccentric elevation to your wardrobe. This lightweight dress features flattering slanted flat pleats and long cuffed bubble sleeves, providing stylish coverage for any occasion. The piece that beautifully fuses contemporary design with sophistication.",45,USD,dresses,https://www.missfm.co/cdn/shop/products/IMG_2692_1024x1024.jpg?v=1709085427,https://www.missfm.co/collections/50-off/products/jasmine-dress,1
,MISS FM,Black Knit Skirt Set,"A classic skirt and top duo that defines simplicity. With a sleek cut and classic neckline, this versatile ensemble is the perfect canvas for your creativity. Effortlessly pair it with knee-high boots for a polished look or dress it down with trendy sneakers for a casual vibe. A must-have for the everyday contemporary, fashion-forward woman. ",60,USD,skirts,https://www.missfm.co/cdn/shop/files/07DA4A2F-1AEA-4808-B3AB-0E0BB7C5352A_1024x1024.png,https://www.missfm.co/collections/50-off/products/knit-skirt-coordknitwear-skirt-coord-knitwear-skirt-knitwear-top-knitwear-set,1
,MODEST ESSENTIALS,Rahila Pleated Top - Black,"Soft pleated top with a breezy, flowy silhouette. Slightly oversized fit for effortless modest styling. Wide pleats that add texture without feeling bulky. Easy-to-style essential that pairs beautifully with skirts or trousers",40,USD,tops,https://modestessential.us/cdn/shop/files/IMG_3037.png?crop=region&crop_height=1194&crop_left=0&crop_top=2&crop_width=800&v=1763995311&width=800,https://modestessential.us/collections/fall-25/products/yusra-pleated-top-black,
,MODEST ESSENTIALS,Iqra Side Belt Dress - Mauve,"A flattering and versatile dress perfect for both office wear and casual outings. Features a chic side belt tie-up detail that cinches the waist, allowing for an adjustable and customized fit.",50,USD,dresses,https://modestessential.us/cdn/shop/files/IMG_3076.png?crop=region&crop_height=1194&crop_left=0&crop_top=2&crop_width=800&v=1763995344&width=800,https://modestessential.us/collections/fall-25/products/erum-side-belt-dress-mauve,
,MODEST ESSENTIALS,Iqra Side Belt Dress - Taupe,"A flattering and versatile dress perfect for both office wear and casual outings. Features a chic side belt tie-up detail that cinches the waist, allowing for an adjustable and customized fit.",50,USD,dresses,https://modestessential.us/cdn/shop/files/M.ENOVEMBER20252.0-2.jpg?crop=region&crop_height=2500&crop_left=100&crop_top=0&crop_width=1675&v=1763995341&width=1875,https://modestessential.us/collections/fall-25/products/erum-side-belt-dress-taupe,
,MODEST ESSENTIALS,Saima Tie-Up Abaya - Brown,"Printed open abaya with a soft A-line silhouette. Slightly oversized fit for easy layering and flow. Delicate front tie-up detail for a feminine touch. Marble print that adds an elegant, elevated finish",50,USD,abayas,https://modestessential.us/cdn/shop/files/IMG_3026.jpg?crop=region&crop_height=1194&crop_left=0&crop_top=2&crop_width=800&v=1763995302&width=800,https://modestessential.us/collections/fall-25/products/tanweer-tie-up-abaya-green-copy,
,MODEST ESSENTIALS,Saima Tie-Up Abaya - Green,"Printed open abaya with a soft A-line silhouette. Slightly oversized fit for easy layering and flow. Delicate front tie-up detail for a feminine touch. Marble print that adds an elegant, elevated finish",50,USD,abayas,https://modestessential.us/cdn/shop/files/IMG_3022.jpg?crop=region&crop_height=1194&crop_left=0&crop_top=2&crop_width=800&v=1763995300&width=800,https://modestessential.us/collections/fall-25/products/tanweer-tie-up-abaya-green,
,MODEST ESSENTIALS,Saima Tie-Up Abaya - Beige,"Printed open abaya with a soft A-line silhouette. Slightly oversized fit for easy layering and flow. Delicate front tie-up detail for a feminine touch. Marble print that adds an elegant, elevated finish",50,USD,abayas,https://modestessential.us/cdn/shop/files/IMG_3019.jpg?crop=region&crop_height=1194&crop_left=0&crop_top=2&crop_width=800&v=1763995298&width=800,https://modestessential.us/collections/fall-25/products/tanweer-tie-up-abaya,
,MODEST ESSENTIALS,Ruhi Pleated Skirt - Black,"Elegant pleated skirt with a soft, flowy fall. Free-size waist designed for a comfortable, flexible fit. Timeless silhouette that pairs effortlessly with modest tops. Lightweight movement for an easy, graceful look",55,USD,skirts,https://modestessential.us/cdn/shop/files/IMG_3031.jpg?crop=region&crop_height=1194&crop_left=0&crop_top=2&crop_width=800&v=1763995307&width=800,https://modestessential.us/collections/fall-25/products/pleated-skirt-black,1
,MODEST ESSENTIALS,Ruhi Pleated Skirt - Beige,"Elegant pleated skirt with a soft, flowy fall. Free-size waist designed for a comfortable, flexible fit. Timeless silhouette that pairs effortlessly with modest tops. Lightweight movement for an easy, graceful look",55,USD,skirts,https://modestessential.us/cdn/shop/files/IMG_3033.jpg?crop=region&crop_height=1194&crop_left=0&crop_top=2&crop_width=800&v=1763995305&width=800,https://modestessential.us/collections/fall-25/products/pleated-skirt-beige,
,MODEST ESSENTIALS,Alisha Co-ord Set - Taupe,"Chic co-ord set designed for an easy, elevated everyday look. Statement pleated panel at the back for a touch of movement. Relaxed, flowy silhouette that drapes beautifully. Soft, modest, and effortlessly polished",60,USD,,https://modestessential.us/cdn/shop/files/IMG_3083.png?crop=region&crop_height=1194&crop_left=0&crop_top=2&crop_width=800&v=1763995333&width=800,https://modestessential.us/collections/fall-25/products/yusra-co-ord-set-taupe,
,MODEST ESSENTIALS,Aamena Drape Dress - Plum,"Flowy drape dress with a soft, sculpted silhouette. Comes with an additional drape piece that falls gracefully over the shoulder. Subtle asymmetry adds movement and dimension. Effortlessly modest and statement-ready",65,USD,dresses,https://modestessential.us/cdn/shop/files/IMG_3069.png?crop=region&crop_height=1194&crop_left=0&crop_top=2&crop_width=800&v=1763995339&width=800,https://modestessential.us/collections/fall-25/products/fareeha-drape-dress-plum,1
,MODEST ESSENTIALS,Aamena Drape Dress - Green,"Flowy drape dress with a soft, sculpted silhouette. Comes with an additional drape piece that falls gracefully over the shoulder. Subtle asymmetry adds movement and dimension. Effortlessly modest and statement-ready",65,USD,dresses,https://modestessential.us/cdn/shop/files/IMG_3072.png?crop=region&crop_height=1194&crop_left=0&crop_top=2&crop_width=800&v=1763995337&width=800,https://modestessential.us/collections/fall-25/products/amya-drape-dress,1
,MODEST ESSENTIALS,Heena asymmetric Set - Beige,"Chic co-ord set featuring a unique side pleated detail. Asymmetrical hemline adds a sharp, modern edge. Back tie-up for a customizable fit and elevated finish. Comfortable, flowy silhouette perfect for everyday elegance",65,USD,,https://modestessential.us/cdn/shop/files/IMG_3057.png?crop=region&crop_height=1194&crop_left=0&crop_top=2&crop_width=800&v=1763995330&width=800,https://modestessential.us/collections/fall-25/products/zafira-co-ord-set-beige,
,MODEST ESSENTIALS,Heena Asymmetric Set - Black,"Chic co-ord set featuring a unique side pleated detail. Asymmetrical hemline adds a sharp, modern edge. Back tie-up for a customizable fit and elevated finish. Comfortable, flowy silhouette perfect for everyday elegance",65,USD,,https://modestessential.us/cdn/shop/files/IMG_3066.png?crop=region&crop_height=1194&crop_left=0&crop_top=2&crop_width=800&v=1763995327&width=800,https://modestessential.us/collections/fall-25/products/zafira-co-ord-set-black,
,MODEST ESSENTIALS,Heena Asymmetric Set - Red,"Chic co-ord set featuring a unique side pleated detail. Asymmetrical hemline adds a sharp, modern edge. Back tie-up for a customizable fit and elevated finish. Comfortable, flowy silhouette perfect for everyday elegance",65,USD,,https://modestessential.us/cdn/shop/files/IMG_3062.png?crop=region&crop_height=1194&crop_left=0&crop_top=2&crop_width=800&v=1763995323&width=800,https://modestessential.us/collections/fall-25/products/zafira-co-ord-set-red,
,MODEST ESSENTIALS,Rida Jumpsuit Set - Plum,"Elegant full-length jumpsuit designed for effortless movement. Comes with an additional draped skirt overlay for added modesty and style. Soft, structured silhouette that flatters without clinging. Functional design with comfy fit for all-day wear",70,USD,,https://modestessential.us/cdn/shop/files/IMG_3046.png?crop=region&crop_height=1194&crop_left=0&crop_top=2&crop_width=800&v=1763995316&width=800,https://modestessential.us/collections/fall-25/products/rida-jumpsuit-set-plum,1
,MODEST ESSENTIALS,Rida Jumpsuit Set - Black,"Elegant full-length jumpsuit designed for effortless movement. Comes with an additional draped skirt overlay for added modesty and style. Soft, structured silhouette that flatters without clinging. Functional design with comfy fit for all-day wear",70,USD,,https://modestessential.us/cdn/shop/files/IMG_3051.png?crop=region&crop_height=1194&crop_left=0&crop_top=2&crop_width=800&v=1763995321&width=800,https://modestessential.us/collections/fall-25/products/rida-jumpsuit-set-black,1
,MODEST ESSENTIALS,Rida Jumpsuit Set - Brown,"Elegant full-length jumpsuit designed for effortless movement. Comes with an additional draped skirt overlay for added modesty and style. Soft, structured silhouette that flatters without clinging. Functional design with comfy fit for all-day wear",70,USD,,https://modestessential.us/cdn/shop/files/IMG_3042.png?crop=region&crop_height=1194&crop_left=0&crop_top=2&crop_width=800&v=1763995313&width=800,https://modestessential.us/collections/fall-25/products/rida-jumpsuit-set-maroon,1
,MODEST ESSENTIALS,Saba Pocket Dress - Brown,"Contemporary dress designed with a sleek, minimal silhouette. ⁠Comes with an additional belt piece featuring built-in pockets. ⁠The belt adds structure, edge, and everyday convenience. ⁠Perfect blend of comfort and statement styling",70,USD,dresses,https://modestessential.us/cdn/shop/files/Modest_Essentials6639_copy_2.jpg?crop=region&crop_height=4359&crop_left=283&crop_top=0&crop_width=2920&v=1763995295&width=3488,https://modestessential.us/collections/fall-25/products/fariha-pocket-dress-brown,
,MODEST ESSENTIALS,Saba Pocket Dress - Black,"Contemporary dress designed with a sleek, minimal silhouette. ⁠Comes with an additional belt piece featuring built-in pockets. ⁠The belt adds structure, edge, and everyday convenience. ⁠Perfect blend of comfort and statement styling",70,USD,dresses,https://modestessential.us/cdn/shop/files/IMG_2913.jpg?crop=region&crop_height=1341&crop_left=0&crop_top=3&crop_width=899&v=1763995293&width=899,https://modestessential.us/collections/fall-25/products/fariha-pocket-dress-black,
,MODEST ESSENTIALS,Saba Pocket Dress - Maroon,"Contemporary dress designed with a sleek, minimal silhouette. ⁠Comes with an additional belt piece featuring built-in pockets. ⁠The belt adds structure, edge, and everyday convenience. ⁠Perfect blend of comfort and statement styling",70,USD,dresses,https://modestessential.us/cdn/shop/files/ModestEssentials6752copy1.jpg?crop=region&crop_height=4465&crop_left=290&crop_top=0&crop_width=2991&v=1763995291&width=3572,https://modestessential.us/collections/fall-25/products/h,
,SHOP FARES,Tailored Maxi Skirt - Coffee,"A simple cut skirt, tailored to perfection. Featuring a flowy and modest design with a hidden elastic waist. Crafted with a one of a kind waffle woven fabric for the perfect blend of structure and comfort.",54,USD,skirts,https://shopfares.com/cdn/shop/files/Vintage_Cardigan_Brown_Coffee_Pants_Modest_Hijabi_Hijab_Clothing_Shirt_Top_Fashion_Skirt_4.jpg?v=1737878658&width=2464,https://shopfares.com/products/tailored-maxi-skirt-coffee,1
,SHOP FARES,Buttery Straight Leg Trousers - Bluebell,"Complete your look with our buttery-soft modal pants, designed for all-day comfort. These straight-leg pants feature a flexible elastic-back waistband and practical pockets for effortless wear. A versatile, polished essential that pairs perfectly with any outfit.",57,USD,,https://shopfares.com/cdn/shop/files/Light_Blue_Modest_Top_Pants_Hijab_Hijabi_Fall_Set_Tunic_Soft_Trousers_Bluebell_5_3010a589-3397-4ba0-9ce0-a5d3b6574f34.jpg?v=1763549274&width=1600,https://shopfares.com/products/buttery-straight-leg-trousers-bluebell,1
,SHOP FARES,Tailored Vintage Cardigan - Navy,"A tailored cardigan inspired by timeless silhouettes. Includes a tie-back feature to adjust the waist, large statement buttons, and wide sleeves. Crafted with a one of a kind waffle woven fabric for the perfect blend of structure and comfort.",62,USD,tops,https://shopfares.com/cdn/shop/files/Dark_Navy_Blue_Modest_Top_Bottoms_Hijab_Hijabi_Fall_Set_Cardigan__Skirt_Midnight_2.jpg?v=1763568878&width=1600,https://shopfares.com/products/tailored-vintage-cardigan-navy,1
,SHOP FARES,Tailored Vintage Cardigan - Coffee,"A tailored cardigan inspired by timeless silhouettes. Includes a tie-back feature to adjust the waist, large statement buttons, and wide sleeves. Crafted with a one of a kind waffle woven fabric for the perfect blend of structure and comfort.",62,USD,tops,https://shopfares.com/cdn/shop/files/Vintage_Cardigan_Brown_Coffee_Pants_Modest_Hijabi_Hijab_Clothing_Shirt_Top_Fashion_Skirt_8.jpg?v=1737878198&width=2786,https://shopfares.com/products/tailored-vintage-cardigan-coffee,1
,SHOP FARES,Buttery Side Ruched Tunic - Bluebell,"Experience ultimate comfort in our buttery-soft modal tunic. This modest, tailored top features a ruched overlay, unique pretzel-shaped buttons, and wide sleeves for an effortlessly chic look. A versatile and cozy top that can be dressed up or down. ",65,USD,tops,https://shopfares.com/cdn/shop/files/Light_Blue_Modest_Top_Pants_Hijab_Hijabi_Fall_Set_Tunic_Soft_Trousers_Bluebell_2_52815512-1aca-477f-b923-937099897cf2.jpg?v=1763549217&width=1600,https://shopfares.com/products/buttery-side-ruched-tunic-bluebell,1
,SHOP FARES,Draped Shawl Knit Top - Espresso,"Elevate your loungewear with this modest and soft jersey knit button-up featuring wide sleeves, an elastic back, and a front cape detail that drapes beautifully over the shoulder for extra warmth and coverage. Style it with the matching trousers, dress pants, or your favorite denim - the styling options are endless. ",65,USD,tops,https://shopfares.com/cdn/shop/files/Brown_Modest_Knit_Top_Pants_Hijab_Hijabi_Fall_Set_Espresso_2.jpg?v=1763568288&width=1600,https://shopfares.com/products/draped-shawl-knit-top-espresso,1
,SHOP FARES,CityLite Track Jacket - Black,"A modest athleisure-inspired jacket designed with a flattering, adjustable silhouette. Featuring a drawstring waist, utility pockets, a large hoodie, and a two-way zipper for customization. Breathable, sleek, and effortlessly versatile—perfect for layering from studio to street.",88,USD,tops,https://shopfares.com/cdn/shop/files/Black_Modest_Top_Jacket_Hijab_Hijabi_Fall_Hoodie_Black_1.jpg?v=1763568691&width=1600,https://shopfares.com/products/citylite-track-jacket-black,1
,SHOP FARES,Trench Coat Dress - Khaki Green,"Can’t decide between a trench coat or a modest dress? We’ve got the solution. Introducing our new Trench Coat Dress, perfect for this season and transitioning into the next. Featuring an adjustable waist and sleeves, wide cut lapels, functional pockets, and a mock (full coverage) slit for better movement.",92,USD,dresses,https://shopfares.com/cdn/shop/files/Khaki_Green_Trench_Coat_Dress_Moest_Hijab_Hijabi_Fashion_Clothing_4.jpg?v=1737961720&width=2900,https://shopfares.com/products/trench-coat-dress-khaki-green,1
,SHOP FATIMA DIALLO,Berry Print Modal Hijab,"Enhance your summer wardrobe with our Print Modal Hijab, designed specifically to complement our signature wrap dresses. Made from soft and comfortable modal fabric, it adds a fun pop of color to any casual or dressed up look. Perfect for summer. ",18,USD,hijabs,https://shopfatimadiallo.com/cdn/shop/files/DSC07610.jpg?v=1764213486&width=1200,https://shopfatimadiallo.com/products/berry-print-modal-hijab,1
,SHOP FATIMA DIALLO,Green Ocean Print Modal Hijab,"Enhance your summer wardrobe with our Print Modal Hijab, designed specifically to complement our signature wrap dresses. Made from soft and comfortable modal fabric, it adds a fun pop of color to any casual or dressed up look. Perfect for summer. ",18,USD,hijabs,https://shopfatimadiallo.com/cdn/shop/files/DSC07627.jpg?v=1764213501&width=1200,https://shopfatimadiallo.com/products/brown-black-print-modal-hijab-copy,1
,SHOP FATIMA DIALLO,Brown Chiffon Knot Skirt,"This brown chiffon skirt features a double-lined design for enhanced comfort and modesty. Its lightweight fabric drapes elegantly, while the distinctive knot detail adds a refined focal point, elevating both casual and formal ensembles with a touch of sophistication.",55,USD,skirts,https://shopfatimadiallo.com/cdn/shop/files/DSC00245.jpg?v=1755356835&width=1200,https://shopfatimadiallo.com/products/brown-chiffon-knot-skirt,1
,SHOP FATIMA DIALLO,Royal Blue Wrap Waist Dress,"Our signature Wrap Waist Dress is crafted for effortless styling and unmatched versatility. Designed with an attached wrap detail and wide sleeves, it offers comfort and a flattering fit suitable for any look. Easily dress it up or down to suit any occasion. Available in 10 colors, this dress is a perfectaddition to every wardrobe.",70,USD,dresses,https://shopfatimadiallo.com/cdn/shop/files/DSC00177.jpg?v=1755357674&width=1200,https://shopfatimadiallo.com/products/royal-blue-wrap-waist-linen-dress-copy,1
,SHOP FATIMA DIALLO,Orange Linen Dress,"Expertly crafted from a linen rayon blend, this Orange Linen Dress offers breathable comfort and an elegant drape. The long sleeves and v neckline complement the ruched waist detail on both sides, creating a flattering silhouette. Perfect for any occasion, this dress is both stylish and comfortable.",75,USD,dresses,https://shopfatimadiallo.com/cdn/shop/files/DSC00230.jpg?v=1755357462&width=1200,https://shopfatimadiallo.com/products/orange-linen-dress,1
,SHOP FATIMA DIALLO,Wine Satin Tulip Dress (Pre-Order),"Introducing our Beige Satin Tulip Dress, expertly crafted with a fully lined asymmetrical tulip skirt, hi low sleeves, and a round neckline. Made with luxurious satin fabric for a sophisticated and elegant look. Perfect for any special occasion.",95,USD,dresses,https://shopfatimadiallo.com/cdn/shop/files/DSC07745_de3a3a2b-3596-4a7f-ab0c-53f4124a0e5f.jpg?v=1764214276&width=1200,https://shopfatimadiallo.com/products/wine-satin-tulip-dress,1
,SHOP FATIMA DIALLO,Khaki Asymmetrical Pants Set (Pre-Order),"This Khaki Asymmetrical Pants Set brings a sophisticated look to your wardrobe. The asymmetrical top, combined with the wide leg pants and the tie on the back, creates an elegant and modern ensemble.",95,USD,,https://shopfatimadiallo.com/cdn/shop/files/DSC07961.jpg?v=1764212896&width=1200,https://shopfatimadiallo.com/products/green-set,1
,SHOP FATIMA DIALLO,Purple Cape Dress Set,"Effortlessly elevate your style with our elegant Cape Dress Set. This two-piece ensemble features a stunning flowy inner dress and a removable cape addition, allowing you to customize your look. Made with you in mind, this dress exudes sophistication and versatility. Perfect for any occasion, stand out this Eid. ",95,USD,dresses,https://shopfatimadiallo.com/cdn/shop/files/DSC07716.jpg?v=1764213585&width=1200,https://shopfatimadiallo.com/products/mauve-cape-dress-set-copy,1
,TRYMODEST,Printed Tie Dye Hijabs,"Indulge in our latest collection of Printed Tie-Dye Hijabs. Crafted from a blend of soft cotton polyester, these versatile hijabs offer the perfect balance of comfort and durability. With 50 unique prints to choose from, you can effortlessly elevate your style for any occasion. Their lightweight design ensures all-day comfort, while the tie-dye pattern adds a touch of bohemian chic. To keep your hijab in place and prevent snags, simply use hijab magnets.",16.5,USD,hijabs,https://trymodest.com/cdn/shop/files/O1CN01OONDm420Hu9bd5D1A__2217047136825-0-cib.jpg,https://trymodest.com/products/tie-dye-hijabs,1
,TRYMODEST,Jersey turban long scarf,Jersey scarfs/hijab,18.48,USD,scarves,https://trymodest.com/cdn/shop/files/Jersey-turban-long-scarf-Try-Modest-Limited-4619.jpg,https://trymodest.com/products/jersey-turban-long-scarf,1
,TRYMODEST,Pashmina Shawls-Different Shades Available,"Elevate your style with our Pashmina Shawl Hijabs, crafted from elegant imitation cashmere. These versatile pieces, measuring 70cm x 180cm, effortlessly drape and flow, adding a touch of sophistication to any outfit. Available in a spectrum of enchanting shades, our Pashmina Shawl Hijabs offer the perfect blend of comfort, style, and modesty.",21.16,USD,shawls,https://trymodest.com/cdn/shop/files/Pashmina_Shawls.webp,https://trymodest.com/products/pashmina-shawls-different-shades-available,1
,TRYMODEST,Watercolor Floral Printed Modal Hijab,"Wrap yourself in the tranquil beauty of our Watercolour Floral hijab. Like delicate blooms drifting across a shimmering pond, this hijab features a captivating blend of blues, pinks, and teals. Each piece is lovingly woven and made from our signature 100% modal collection, a renewable resource that offers a cooling touch as enchanting as its design. Experience the flowing artistry of watercolor in motion with this mesmerising hijab.",23.1,USD,hijabs,https://trymodest.com/cdn/shop/files/watercolor_floral_printed_hijab.png,https://trymodest.com/products/watercolor-floral-printed-modal-hijab,1
,TRYMODEST,2 Piece Crepe Abaya Set,"Discover our top-selling 2-Piece Crepe Abaya Set, designed for ultimate comfort and breathability. With a sleek detachable belt, this versatile set is perfect for all seasons. Embrace casual elegance with a slight stretch, while the broadcloth fabric consists of high-quality polyester. Enhance your wardrobe with this must-have item!",64.68,USD,abayas,https://trymodest.com/cdn/shop/files/2-Piece-Crepe-Abaya-Set-Try-Modest-Limited-7365.jpg,https://trymodest.com/products/2-piece-crepe-abaya,1
,TRYMODEST,Deena Velvet Coat Abaya,"Embrace timeless elegance with the Deena Velvet Coat Abaya. This cosy and stylish piece is perfect for fall and winter, crafted from luxurious velvet for a touch of opulence. Available in four stunning colors and sizes S-XXL, this open-style abaya features convenient pockets for added functionality. Experience the perfect blend of comfort and sophistication.",64.9,USD,abayas,https://trymodest.com/cdn/shop/files/Deena-Velvet-Coat-Abaya-Try-Modest-Limited-4960.jpg,https://trymodest.com/products/deena-velvet-coat-abaya,1
,TRYMODEST,Effortless Everyday Sweatshirt Abaya Dress,"The Effortless Everyday Sweatshirt Abaya Dress is a versatile and comfortable piece designed for modern women. Crafted from breathable polyester, this long-sleeved abaya dress comes in 15 solid colors and is available in sizes S, M, L, and XL. Its hoodie style adds a touch of casual elegance, while the side pockets offer convenient storage. Perfect for everyday wear, this abaya dress seamlessly blends comfort and style.",65.92,USD,abayas,https://trymodest.com/cdn/shop/files/EffortlessEverydaySweatshirtAbayaDress_30.png,https://trymodest.com/products/effortless-everyday-sweatshirt-abaya-dress,1
,TRYMODEST,Classic Solid Color Abaya with Hijab Set (3pcs),"Discover the luxurious comfort and style of our Classic Solid Color Abaya with a matching Hijab Set (3pcs). Made with breathable Jazz fabric, this set includes an inner sleeveless dress and an outer open Abaya, available in a range of sizes and colors including coffee, beige, gray, army green, navy, and black. Elevate your wardrobe with this versatile and elegant set today!",71.28,USD,abayas,https://trymodest.com/cdn/shop/files/Classic-Solid-Color-Abaya-with-Hijab-Set-3pcs-Try-Modest-Limited-4787.jpg,https://trymodest.com/products/classic-solid-color-abaya-with-hijab-set-3pcs,1
,TRYMODEST,Essential Abaya Cardigan Knit Set,"Elevate your daily wardrobe with our stylish Open Abaya and Inner Dress Set. This versatile ensemble, perfect for Autumn, Winter, and Spring, combines comfort and elegance. The open abaya, crafted from a soft Wool and Polyester blend, features practical pockets and a contemporary design. The solid-color, sleeveless inner dress offers a minimalist look. Wear the set together for a complete outfit or purchase the cardigan and inner dress separately. Available in four classic colours (Coffee, Black, Khaki, and Apricot) and two sizes (S/M and L/XL), this set is the perfect addition to your modest wardrobe.",72.6,USD,abayas,https://trymodest.com/cdn/shop/files/Essential_Abaya_Cardigan_Knit_Set_32.jpg,https://trymodest.com/products/essential-abaya-cardigan-knit-set,1
,TRYMODEST,Suha hoodie abaya with pockets,"Experience ultimate comfort and style with our Suha hoodie abaya! Made from soft corduroy polyester material, this abaya features convenient side pockets, perfect for the chilly autumn/winter season. Available in sizes S-XL, this abaya is the perfect addition to your wardrobe.",79.19,USD,abayas,https://trymodest.com/cdn/shop/files/Suha-hoodie-abaya-with-pockets-Try-Modest-Limited-6130.png,https://trymodest.com/products/suha-hoodie-abaya-with-pockets,1
,TRYMODEST,Afraa Everyday Elegance Abaya Pant Co-ord,"Experience daily comfort and style with our Cotton Linen Abaya Pants Set. This set, made from a breathable linen feel blend provides a lightweight, airy feel ideal for spring, summer, and autumn. Designed for practicality, it features quick-dry, anti-shrink, anti-static, and anti-wrinkle properties, ensuring you look effortlessly put together all day long. The wide-leg pants include convenient pockets, adding functionality to this elegant ensemble.""",87.99,USD,abayas,https://trymodest.com/cdn/shop/files/AfraaEverydayEleganceAbayaPantCo-ord_11.jpg,https://trymodest.com/products/afraa-everyday-elegance-abaya-pant-co-ord,1
,TRYMODEST,Three piece beaded evening abaya,"This luxurious three-piece beaded evening abaya, crafted from acetate and polyester, is designed to make a statement. The intricate beading and beautiful hues of black and brown make it perfect for any evening event. Look elegant and sophisticated in this timeless, tailored design.",145.2,USD,abayas,https://trymodest.com/cdn/shop/files/Three-piece-beaded-evening-abaya-Try-Modest-Limited-133.jpg,https://trymodest.com/products/three-piece-beaded-evning-abaya,1